vehicle_id,vehicle_type,make,model,model_year,colour,date_stolen,region,region_population,region_density_km2,make_type
2214,Saloon,Subaru,LEGACY,2001.0,Silver,2021-12-14,Canterbury,"655,000",14.72,Standard
3256,Trailer,Homebuilt,HOMEMADE,1991.0,Grey,2021-12-14,Auckland,"1,695,200",343.09,Standard
2938,Stationwagon,Honda,ODYSSEY,2004.0,White,2021-12-14,Auckland,"1,695,200",343.09,Standard
1061,Saloon,Mitsubishi,GALANT,2003.0,Red,2021-12-14,Waikato,"513,800",21.5,Standard
323,Trailer,Trailer,ELITE 8X4,2020.0,Silver,2021-12-14,Canterbury,"655,000",14.72,Standard
1359,Hatchback,Mazda,FAMILIA,1997.0,Silver,2021-12-14,Hawke's Bay,"182,700",12.92,Standard
3111,Hatchback,Holden,CRUZE,2017.0,White,2021-12-14,Northland,"201,500",16.11,Standard
2285,Utility,Nissan,NAVARA,2011.0,Silver,2021-12-14,Auckland,"1,695,200",343.09,Standard
3044,Trailer,Trailer,KING,2007.0,Silver,2021-12-14,Bay of Plenty,"347,700",28.8,Standard
3548,Hatchback,Mazda,DEMIO,2006.0,Purple,2021-12-14,Northland,"201,500",16.11,Standard
4529,,Audi,A8,2011.0,Grey,2021-12-14,Auckland,"1,695,200",343.09,Standard
4395,Hatchback,Toyota,COROLLA,1999.0,White,2021-12-14,Bay of Plenty,"347,700",28.8,Standard
1909,Stationwagon,Toyota,CALDINA,2000.0,White,2021-12-14,Wellington,"543,500",67.52,Standard
1243,Roadbike,Suzuki,GSX250FRLL9,2021.0,Black,2021-12-14,Wellington,"543,500",67.52,Standard
340,Boat Trailer,Reid,TRAILER,2016.0,Silver,2021-12-14,Auckland,"1,695,200",343.09,Standard
1767,Saloon,Holden,VT COMMODORE,2000.0,Brown,2021-12-14,Taranaki,"127,300",17.55,Standard
624,Roadbike,Honda,CBR,2015.0,White,2021-12-14,Wellington,"543,500",67.52,Standard
829,Stationwagon,Suzuki,ESCUDO,1991.0,Blue,2021-12-14,Canterbury,"655,000",14.72,Standard
2267,Stationwagon,Honda,ODYSSEY,2003.0,White,2021-12-14,Canterbury,"655,000",14.72,Standard
2054,Hatchback,Subaru,IMPREZA,2001.0,White,2021-12-14,Auckland,"1,695,200",343.09,Standard
373,Roadbike,Suzuki,SV1000S,2003.0,Blue,2021-12-14,Auckland,"1,695,200",343.09,Standard
613,Trailer,Trailer,HOMEBUILT,2018.0,Grey,2021-12-14,Manawatū-Whanganui,"258,200",11.62,Standard
4360,Trailer,Briford,8X4 TANDEM,2013.0,Silver,2021-12-14,Canterbury,"655,000",14.72,Standard
2046,Saloon,BMW,318I,1999.0,Black,2021-12-14,Auckland,"1,695,200",343.09,Luxury
3029,Saloon,Toyota,MARKX,2007.0,Silver,2021-12-14,Auckland,"1,695,200",343.09,Standard
143,Boat Trailer,Trailer,MAKZ,2019.0,Silver,2021-12-14,Wellington,"543,500",67.52,Standard
526,Trailer,Trailer,DOMESTIC,2021.0,Silver,2021-12-14,Northland,"201,500",16.11,Standard
3330,Stationwagon,Toyota,LANDCRUISER,1997.0,Black,2021-12-15,Otago,"246,000",7.89,Standard
3905,Stationwagon,Mitsubishi,LEGNUM,1997.0,Blue,2021-12-15,Manawatū-Whanganui,"258,200",11.62,Standard
3649,Mobile Home - Light,Toyota,DYNA,1986.0,White,2021-12-15,Gisborne,"52,100",6.21,Standard
2548,Stationwagon,Toyota,IPSUM,2004.0,Silver,2021-12-15,Auckland,"1,695,200",343.09,Standard
3144,Stationwagon,Toyota,WISH,2006.0,Black,2021-12-15,Northland,"201,500",16.11,Standard
3533,Utility,Toyota,HILUX,2005.0,White,2021-12-15,Auckland,"1,695,200",343.09,Standard
3010,Utility,Ford,COURIER,2002.0,Grey,2021-12-15,Bay of Plenty,"347,700",28.8,Standard
3459,Stationwagon,Mitsubishi,OUTLANDER,2005.0,Silver,2021-12-15,Otago,"246,000",7.89,Standard
3323,Saloon,Toyota,MARKX,2005.0,Silver,2021-12-15,Auckland,"1,695,200",343.09,Standard
4271,Light Van,Chrysler,GRAND VOYAGER,1997.0,Silver,2021-12-15,Nelson,"54,500",129.15,Standard
1434,Utility,Ford,COURIER,2004.0,White,2021-12-15,Auckland,"1,695,200",343.09,Standard
1635,Other Truck,Nissan,CONDOR,1992.0,Silver,2021-12-15,Bay of Plenty,"347,700",28.8,Standard
1347,Light Van,Toyota,HIACE,2004.0,White,2021-12-15,Waikato,"513,800",21.5,Standard
1564,Utility,Ford,COURIER,2005.0,White,2021-12-15,Auckland,"1,695,200",343.09,Standard
1810,Light Van,Toyota,HIACE,1998.0,White,2021-12-15,Auckland,"1,695,200",343.09,Standard
1675,Utility,Mazda,BOUNTY,2006.0,White,2021-12-15,Auckland,"1,695,200",343.09,Standard
3169,Stationwagon,Porsche,CAYENNE,2008.0,White,2021-12-15,Auckland,"1,695,200",343.09,Luxury
539,Boat Trailer,Trailer,FRONT RUNNER,2000.0,Silver,2021-12-15,Waikato,"513,800",21.5,Standard
1289,Roadbike,Ducati,MONSTER,2005.0,Red,2021-12-15,Northland,"201,500",16.11,Standard
4433,Trailer,Homebuilt,VOYAGER,1995.0,Silver,2021-12-15,Waikato,"513,800",21.5,Standard
1141,Utility,Toyota,HILUX,2003.0,Green,2021-12-15,Bay of Plenty,"347,700",28.8,Standard
840,Moped,Suzuki,VERDE,2003.0,Grey,2021-12-15,Auckland,"1,695,200",343.09,Standard
1385,Saloon,Nissan,SUNNY,1995.0,White,2021-12-15,Gisborne,"52,100",6.21,Standard
1394,Saloon,Subaru,IMPREZA,2003.0,Red,2021-12-15,Auckland,"1,695,200",343.09,Standard
205,Trailer,Trailer,SINGLE AXLE,2019.0,Grey,2021-12-15,Canterbury,"655,000",14.72,Standard
3995,Caravan,Anglo,CARAVAN,1973.0,Orange,2021-12-15,Hawke's Bay,"182,700",12.92,Standard
694,Roadbike,Honda,NSC,2015.0,Silver,2021-12-15,Auckland,"1,695,200",343.09,Standard
1698,Utility,Ford,COURIER,2006.0,White,2021-12-15,Bay of Plenty,"347,700",28.8,Standard
1550,Saloon,Mazda,FAMILIA,1996.0,Blue,2021-12-15,Gisborne,"52,100",6.21,Standard
448,Boat Trailer,Trailer,CRUISER,2020.0,Silver,2021-12-15,Auckland,"1,695,200",343.09,Standard
3017,Hatchback,Suzuki,SWIFT,2007.0,Black,2021-12-15,Auckland,"1,695,200",343.09,Standard
899,Moped,Moped,DD50,2005.0,Black,2021-12-15,Bay of Plenty,"347,700",28.8,Standard
3355,Stationwagon,Nissan,TERRANO,1991.0,Black,2021-12-15,Bay of Plenty,"347,700",28.8,Standard
4093,Saloon,Mitsubishi,V3000,1992.0,Blue,2021-12-15,Gisborne,"52,100",6.21,Standard
2078,Stationwagon,Holden,COMMODORE,2009.0,White,2021-12-15,Northland,"201,500",16.11,Standard
4470,Hatchback,Toyota,COROLLA,2000.0,Gold,2021-12-15,Gisborne,"52,100",6.21,Standard
244,Boat Trailer,Trailer,HOMEBUILT,2019.0,Silver,2021-12-15,Auckland,"1,695,200",343.09,Standard
188,Boat Trailer,Bricon,357J,2019.0,Silver,2021-12-16,Auckland,"1,695,200",343.09,Standard
2432,Stationwagon,Mazda,ATENZA,2002.0,Red,2021-12-16,Wellington,"543,500",67.52,Standard
854,Moped,Forza,CICLONE,2015.0,Red,2021-12-16,Auckland,"1,695,200",343.09,Standard
2685,Heavy Van,Toyota,HIACE,1996.0,White,2021-12-16,Wellington,"543,500",67.52,Standard
1551,Utility,Ford,COURIER,2005.0,White,2021-12-16,Waikato,"513,800",21.5,Standard
3573,Hatchback,Nissan,TIIDA,2005.0,Silver,2021-12-16,Auckland,"1,695,200",343.09,Standard
1461,Saloon,Volkswagen,PASSAT,2000.0,Blue,2021-12-16,Waikato,"513,800",21.5,Standard
3108,Saloon,Mitsubishi,MIRAGE,1996.0,Silver,2021-12-16,Otago,"246,000",7.89,Standard
1430,Stationwagon,Subaru,IMPREZA,1997.0,Red,2021-12-16,Gisborne,"52,100",6.21,Standard
853,Roadbike,KTM,690,2019.0,Orange,2021-12-16,Auckland,"1,695,200",343.09,Standard
1574,Hatchback,Mitsubishi,COLT,2003.0,Silver,2021-12-16,Wellington,"543,500",67.52,Standard
1903,Hatchback,Suzuki,SX4,2007.0,Black,2021-12-16,Waikato,"513,800",21.5,Standard
4231,Utility,Ford,UTILITY,1996.0,Green,2021-12-16,Wellington,"543,500",67.52,Standard
556,Trailer,Briford,8X5 DIGGER TRANSPORT,2021.0,Silver,2021-12-16,Canterbury,"655,000",14.72,Standard
1640,Utility,Mazda,BOUNTY,2006.0,Black,2021-12-16,Gisborne,"52,100",6.21,Standard
4519,Trailer,Factory Built,,1992.0,Blue,2021-12-16,Otago,"246,000",7.89,Standard
951,Moped,Suzuki,AZ50,2007.0,Black,2021-12-16,Auckland,"1,695,200",343.09,Standard
2009,Stationwagon,Subaru,LEGACY,2001.0,White,2021-12-16,Canterbury,"655,000",14.72,Standard
4172,Utility,Mazda,B2200 CAB PLUS,1995.0,Green,2021-12-16,Auckland,"1,695,200",343.09,Standard
3820,Saloon,Toyota,MARKX,2006.0,White,2021-12-16,Northland,"201,500",16.11,Standard
1586,Stationwagon,Toyota,CALDINA,1997.0,Black,2021-12-16,Auckland,"1,695,200",343.09,Standard
2858,Utility,Mazda,BOUNTY,2001.0,Green,2021-12-16,Gisborne,"52,100",6.21,Standard
4374,Utility,Ford,COURIER,1999.0,Red,2021-12-17,Otago,"246,000",7.89,Standard
387,Moped,Honda,NVS50,2005.0,Black,2021-12-17,Canterbury,"655,000",14.72,Standard
4427,Trailer,Lochiel,8X5 CONT TANDEM,2014.0,Silver,2021-12-17,Canterbury,"655,000",14.72,Standard
2136,Stationwagon,Honda,ODYSSEY,2002.0,White,2021-12-17,Waikato,"513,800",21.5,Standard
2481,Saloon,Toyota,MARKX,2005.0,Silver,2021-12-17,Canterbury,"655,000",14.72,Standard
2517,Saloon,Subaru,LEGACY,2004.0,Blue,2021-12-17,Auckland,"1,695,200",343.09,Standard
771,Saloon,Nissan,PRIMERA,2002.0,Green,2021-12-17,Auckland,"1,695,200",343.09,Standard
1721,Stationwagon,Toyota,CALDINA,1998.0,Blue,2021-12-17,Wellington,"543,500",67.52,Standard
3560,Saloon,Honda,INSPIRE,2006.0,Red,2021-12-17,Auckland,"1,695,200",343.09,Standard
4204,Boat Trailer,Trailer,MUDGEWAY,2012.0,Grey,2021-12-17,Auckland,"1,695,200",343.09,Standard
1004,Moped,Suzuki,UZ50,2016.0,Black,2021-12-17,Bay of Plenty,"347,700",28.8,Standard
499,Trailer,Kea,KC95,2021.0,Silver,2021-12-17,Canterbury,"655,000",14.72,Standard
1465,Saloon,Audi,A4,2005.0,Black,2021-12-17,Auckland,"1,695,200",343.09,Standard
608,Trailer,Trailer,HOMEBUILT,2018.0,Silver,2021-12-17,Bay of Plenty,"347,700",28.8,Standard
357,Trailer,Trailer,COMPASS-FPT104,2020.0,Silver,2021-12-17,Waikato,"513,800",21.5,Standard
1352,Utility,Toyota,HILUX,2004.0,Red,2021-12-17,Bay of Plenty,"347,700",28.8,Standard
2730,Trail Bike,Honda,XL250S,1981.0,Red,2021-12-17,Otago,"246,000",7.89,Standard
2385,Saloon,Subaru,LEGACY,2003.0,Blue,2021-12-17,Wellington,"543,500",67.52,Standard
1950,Stationwagon,Toyota,HILUX,1999.0,Silver,2021-12-17,Canterbury,"655,000",14.72,Standard
1953,Hatchback,Mazda,AUTOZAM,1991.0,Red,2021-12-17,Canterbury,"655,000",14.72,Standard
3877,Utility,Nissan,NAVARA,2006.0,White,2021-12-17,Bay of Plenty,"347,700",28.8,Standard
1627,Saloon,Toyota,AVALON,2001.0,Red,2021-12-17,Wellington,"543,500",67.52,Standard
3116,Hatchback,Toyota,PRIUS,2011.0,White,2021-12-17,Auckland,"1,695,200",343.09,Standard
2411,Hatchback,Toyota,VITZ,1999.0,Gold,2021-12-17,Gisborne,"52,100",6.21,Standard
134,Trailer,Trailer,BRAKED TANDEM,2019.0,Silver,2021-12-17,Bay of Plenty,"347,700",28.8,Standard
3319,Saloon,Honda,CIVIC,2001.0,White,2021-12-17,Waikato,"513,800",21.5,Standard
2428,Hatchback,Suzuki,SWIFT,2006.0,Yellow,2021-12-17,Wellington,"543,500",67.52,Standard
3530,Other Truck,Mitsubishi,CANTER,2002.0,White,2021-12-17,Auckland,"1,695,200",343.09,Standard
1464,Utility,Toyota,HILUX,2005.0,White,2021-12-18,Bay of Plenty,"347,700",28.8,Standard
4315,Utility,Mitsubishi,L200,1998.0,Green,2021-12-18,Canterbury,"655,000",14.72,Standard
1991,Light Van,Mercedes-Benz,VITO,2008.0,White,2021-12-18,Auckland,"1,695,200",343.09,Luxury
3340,Hatchback,Nissan,TIIDA,2008.0,Silver,2021-12-18,Waikato,"513,800",21.5,Standard
847,Moped,Piaggio,ZIP,2018.0,White,2021-12-18,Nelson,"54,500",129.15,Standard
3925,Stationwagon,Nissan,REGULUS,1996.0,Black,2021-12-18,Waikato,"513,800",21.5,Standard
1355,Utility,Ford,COURIER,2004.0,White,2021-12-18,Bay of Plenty,"347,700",28.8,Standard
3378,Stationwagon,Nissan,MURANO,2004.0,White,2021-12-18,Auckland,"1,695,200",343.09,Standard
3632,Hatchback,Mazda,AXELA,2010.0,Silver,2021-12-18,Taranaki,"127,300",17.55,Standard
2736,Utility,Toyota,HILUX,2005.0,Purple,2021-12-18,Waikato,"513,800",21.5,Standard
869,Roadbike,Yamaha,MT-03,2019.0,Blue,2021-12-18,Auckland,"1,695,200",343.09,Standard
4131,Saloon,Mitsubishi,LANCER 1.6 GLXI M SE,1993.0,Blue,2021-12-18,Auckland,"1,695,200",343.09,Standard
3981,Trailer,Pinto,ECONOMY,1992.0,Black,2021-12-18,Auckland,"1,695,200",343.09,Standard
1320,Roadbike,Factory Built,ZNEN,2021.0,Black,2021-12-18,Auckland,"1,695,200",343.09,Standard
3287,Hatchback,Mazda,DEMIO,2004.0,Pink,2021-12-18,Bay of Plenty,"347,700",28.8,Standard
3960,Saloon,Holden,COMMODORE,2007.0,Grey,2021-12-18,Auckland,"1,695,200",343.09,Standard
227,Roadbike,Suzuki,UZ,2007.0,Grey,2021-12-18,Auckland,"1,695,200",343.09,Standard
688,Roadbike,Husaberg,FE,2014.0,Blue,2021-12-18,Wellington,"543,500",67.52,Standard
682,Moped,Moped,VMOTO MILAN,2010.0,Black,2021-12-18,Auckland,"1,695,200",343.09,Standard
3361,Stationwagon,Subaru,LEGACY,2009.0,Silver,2021-12-18,Bay of Plenty,"347,700",28.8,Standard
2820,Trailer,Trailer,BURNETTS,1965.0,Silver,2021-12-18,Canterbury,"655,000",14.72,Standard
2226,Saloon,Nissan,SKYLINE,2007.0,Grey,2021-12-19,Auckland,"1,695,200",343.09,Standard
3837,Other Truck,Toyota,DYNA,2013.0,Blue,2021-12-19,Auckland,"1,695,200",343.09,Standard
2426,Saloon,Holden,COMMODORE,2003.0,Red,2021-12-19,Auckland,"1,695,200",343.09,Standard
1747,Saloon,Honda,CIVIC,1998.0,Silver,2021-12-19,Bay of Plenty,"347,700",28.8,Standard
2298,Stationwagon,Mazda,CX-9,2011.0,Black,2021-12-19,Auckland,"1,695,200",343.09,Standard
3847,Stationwagon,Honda,ODYSSEY,2001.0,Grey,2021-12-19,Wellington,"543,500",67.52,Standard
4342,Utility,Ford,COURIER,1999.0,Green,2021-12-19,Bay of Plenty,"347,700",28.8,Standard
13,Moped,Vespa,ET2,2004.0,Black,2021-12-19,Auckland,"1,695,200",343.09,Standard
399,Trailer,Trailer,ROAD CHIEF TR74CS/1,2016.0,Silver,2021-12-19,Wellington,"543,500",67.52,Standard
744,Saloon,Ford,FALCON,2001.0,Gold,2021-12-19,Bay of Plenty,"347,700",28.8,Standard
63,Moped,Honda,TODAY 50,2008.0,Yellow,2021-12-19,Bay of Plenty,"347,700",28.8,Standard
308,Caravan,Bailey,PEGEANT S7 LOIRE,2009.0,White,2021-12-19,Auckland,"1,695,200",343.09,Standard
4225,Saloon,Mazda,323,1996.0,Green,2021-12-19,Northland,"201,500",16.11,Standard
922,Moped,Forza,CICLONE,2017.0,Black,2021-12-19,Bay of Plenty,"347,700",28.8,Standard
3404,Utility,Mazda,BT-50,2009.0,Red,2021-12-19,Bay of Plenty,"347,700",28.8,Standard
1391,Stationwagon,Toyota,HILUX,1996.0,Green,2021-12-19,Nelson,"54,500",129.15,Standard
2318,Hatchback,Mazda,MAZDA3,2011.0,White,2021-12-20,Wellington,"543,500",67.52,Standard
3055,Saloon,BMW,535I,2011.0,Blue,2021-12-20,Auckland,"1,695,200",343.09,Luxury
1954,Mobile Home - Light,Toyota,HIACE,1999.0,Black,2021-12-20,Nelson,"54,500",129.15,Standard
2172,Utility,Ford,COURIER,2000.0,Blue,2021-12-20,Bay of Plenty,"347,700",28.8,Standard
1749,Saloon,Subaru,LEGACY,1999.0,Blue,2021-12-20,Wellington,"543,500",67.52,Standard
4511,Caravan,Oxford,,1971.0,Brown,2021-12-20,Auckland,"1,695,200",343.09,Standard
2814,Hatchback,Volkswagen,GOLF,2005.0,Black,2021-12-20,Auckland,"1,695,200",343.09,Standard
2142,Hatchback,Audi,S3,2010.0,Blue,2021-12-20,Wellington,"543,500",67.52,Standard
1511,Light Van,Toyota,HIACE,1994.0,Brown,2021-12-20,Bay of Plenty,"347,700",28.8,Standard
3033,Convertible,Toyota,CELICA,1991.0,Red,2021-12-20,Canterbury,"655,000",14.72,Standard
1900,Stationwagon,Mazda,FAMILIA,2000.0,White,2021-12-20,Canterbury,"655,000",14.72,Standard
3104,Saloon,Toyota,MARKX,2006.0,Black,2021-12-20,Auckland,"1,695,200",343.09,Standard
2075,Stationwagon,Honda,ODYSSEY,1998.0,Blue,2021-12-20,Manawatū-Whanganui,"258,200",11.62,Standard
1577,Stationwagon,Nissan,TERRANO,1997.0,Blue,2021-12-20,Bay of Plenty,"347,700",28.8,Standard
1314,Moped,Suzuki,UZ50,2020.0,White,2021-12-20,Auckland,"1,695,200",343.09,Standard
2031,Stationwagon,Toyota,HILUX,1996.0,Blue,2021-12-20,Canterbury,"655,000",14.72,Standard
2237,Stationwagon,Honda,ODYSSEY,2002.0,Grey,2021-12-20,Auckland,"1,695,200",343.09,Standard
3070,Other Truck,Hino,FD,1996.0,Blue,2021-12-20,Auckland,"1,695,200",343.09,Standard
862,Roadbike,Yamaha,MT-07,2017.0,Silver,2021-12-20,Southland,"102,400",3.28,Standard
2068,Caravan,Zephyr,CARAVAN,1972.0,White,2021-12-20,Auckland,"1,695,200",343.09,Standard
4150,Saloon,Honda,ACCORD EXI-S AUTO,1994.0,Green,2021-12-20,Otago,"246,000",7.89,Standard
536,Trailer,Trailer,M J TANDEM AXLE,2017.0,Silver,2021-12-20,Canterbury,"655,000",14.72,Standard
1215,Roadbike,KTM,200,2018.0,Orange,2021-12-20,Wellington,"543,500",67.52,Standard
334,Trailer,Pinto,11X5,2012.0,Silver,2021-12-20,Canterbury,"655,000",14.72,Standard
1274,Roadbike,Yamaha,YZF-R15,2021.0,Grey,2021-12-20,Waikato,"513,800",21.5,Standard
4261,Utility,Toyota,HILUX,1989.0,White,2021-12-20,Bay of Plenty,"347,700",28.8,Standard
1443,Utility,Ford,COURIER,2005.0,Blue,2021-12-20,Bay of Plenty,"347,700",28.8,Standard
2155,Stationwagon,Subaru,IMPREZA,2002.0,White,2021-12-20,Canterbury,"655,000",14.72,Standard
1720,Light Bus,Toyota,HIACE,2006.0,White,2021-12-21,Auckland,"1,695,200",343.09,Standard
3452,Utility,Nissan,NAVARA,2018.0,Orange,2021-12-21,Auckland,"1,695,200",343.09,Standard
4524,Trailer,Homebuilt,,1994.0,Grey,2021-12-21,Waikato,"513,800",21.5,Standard
1844,Hatchback,Nissan,PULSAR,1996.0,Green,2021-12-21,Taranaki,"127,300",17.55,Standard
3941,Utility,Nissan,NAVARA,2021.0,White,2021-12-21,Auckland,"1,695,200",343.09,Standard
722,Utility,Nissan,NAVARA,2001.0,Silver,2021-12-21,Auckland,"1,695,200",343.09,Standard
2819,Utility,Toyota,HILUX,1996.0,White,2021-12-21,Otago,"246,000",7.89,Standard
1156,Utility,Toyota,HILUX,2003.0,Silver,2021-12-21,Auckland,"1,695,200",343.09,Standard
2704,Saloon,Nissan,TIIDA,2007.0,White,2021-12-21,Gisborne,"52,100",6.21,Standard
2920,Hatchback,Honda,FIT,2005.0,Blue,2021-12-21,Northland,"201,500",16.11,Standard
401,Trailer,Trailer,TANDEM,2011.0,Silver,2021-12-21,Northland,"201,500",16.11,Standard
4503,Utility,Ford,COURIER,2001.0,Blue,2021-12-21,Bay of Plenty,"347,700",28.8,Standard
4467,Hatchback,Toyota,STARLET,1993.0,Red,2021-12-21,Canterbury,"655,000",14.72,Standard
407,Trailer,Titan,10 X 5,2017.0,Silver,2021-12-21,Wellington,"543,500",67.52,Standard
3007,Saloon,Nissan,SKYLINE,2007.0,Grey,2021-12-21,Canterbury,"655,000",14.72,Standard
30,Trailer,Trailer,PRO COMMERCIAL,2018.0,Silver,2021-12-21,Auckland,"1,695,200",343.09,Standard
561,Boat Trailer,Trailer,BOAT,1985.0,Silver,2021-12-21,Bay of Plenty,"347,700",28.8,Standard
1621,Stationwagon,Honda,ODYSSEY,1996.0,Red,2021-12-21,Canterbury,"655,000",14.72,Standard
736,Stationwagon,Toyota,HILUX,1996.0,Blue,2021-12-21,Bay of Plenty,"347,700",28.8,Standard
2837,Saloon,Mercedes-Benz,C200,2000.0,Silver,2021-12-22,Auckland,"1,695,200",343.09,Luxury
3154,Saloon,BMW,318TI,2003.0,Silver,2021-12-22,Gisborne,"52,100",6.21,Luxury
4480,Saloon,Holden,MONARO,1978.0,Orange,2021-12-22,Manawatū-Whanganui,"258,200",11.62,Standard
882,Moped,Aprilia,SR MOTARD,2017.0,Grey,2021-12-22,Auckland,"1,695,200",343.09,Standard
3998,Trailer,Trailer,DAYTECH,2009.0,Blue,2021-12-22,Northland,"201,500",16.11,Standard
1165,Utility,Ford,COURIER,2003.0,Red,2021-12-22,Canterbury,"655,000",14.72,Standard
2604,Stationwagon,Holden,VX COMMODORE,2001.0,Green,2021-12-22,Waikato,"513,800",21.5,Standard
2518,Hatchback,Suzuki,SWIFT,2006.0,White,2021-12-22,Waikato,"513,800",21.5,Standard
737,Utility,Toyota,HILUX,2001.0,Silver,2021-12-22,Bay of Plenty,"347,700",28.8,Standard
4341,Saloon,Nissan,PRIMERA,1999.0,Green,2021-12-22,Taranaki,"127,300",17.55,Standard
2391,Stationwagon,Hyundai,I30,2012.0,Blue,2021-12-22,Canterbury,"655,000",14.72,Standard
2045,Stationwagon,Mazda,ATENZA,2002.0,Red,2021-12-22,Waikato,"513,800",21.5,Standard
4218,Saloon,Toyota,CHASER,1998.0,Black,2021-12-22,Manawatū-Whanganui,"258,200",11.62,Standard
4417,Trailer - Heavy,Trailer,BEAR CAT CH922DH,2015.0,Orange,2021-12-22,Auckland,"1,695,200",343.09,Standard
921,Roadbike,Suzuki,GN250,2005.0,Black,2021-12-22,Wellington,"543,500",67.52,Standard
2738,Hatchback,Nissan,TIIDA,2005.0,Silver,2021-12-22,Auckland,"1,695,200",343.09,Standard
644,Roadbike,Yamaha,YZF-R6Y,2014.0,Blue,2021-12-22,Canterbury,"655,000",14.72,Standard
1446,Saloon,BMW,530I,2005.0,Blue,2021-12-22,Wellington,"543,500",67.52,Luxury
1644,Utility,Toyota,HILUX,2006.0,Brown,2021-12-22,Auckland,"1,695,200",343.09,Standard
2798,Utility,Ford,COURIER,2003.0,Green,2021-12-22,Wellington,"543,500",67.52,Standard
2292,Hatchback,Nissan,MARCH,2003.0,White,2021-12-22,Auckland,"1,695,200",343.09,Standard
3825,Hatchback,Volkswagen,GOLF,2017.0,Silver,2021-12-22,Auckland,"1,695,200",343.09,Standard
510,Trailer,Trailer,HOMEBUILT,2021.0,Grey,2021-12-22,Taranaki,"127,300",17.55,Standard
174,Boat Trailer,Trailer,BOAT,2012.0,Silver,2021-12-22,Auckland,"1,695,200",343.09,Standard
1378,Stationwagon,Toyota,HILUX,1995.0,Green,2021-12-23,Auckland,"1,695,200",343.09,Standard
2257,Utility,Ford,FALCON,1984.0,Gold,2021-12-23,Northland,"201,500",16.11,Standard
1876,Stationwagon,Mazda,FAMILIA,1998.0,Grey,2021-12-23,Auckland,"1,695,200",343.09,Standard
1835,Utility,Nissan,NAVARA,2000.0,White,2021-12-23,Hawke's Bay,"182,700",12.92,Standard
3815,Light Van,Nissan,VANETTE,2008.0,White,2021-12-23,Auckland,"1,695,200",343.09,Standard
4243,Light Van,Nissan,S-CARGO,1989.0,White,2021-12-23,Nelson,"54,500",129.15,Standard
469,Trailer,Trailer,BES1500,2017.0,Silver,2021-12-23,Auckland,"1,695,200",343.09,Standard
1603,Stationwagon,Honda,ODYSSEY,2002.0,Blue,2021-12-23,Waikato,"513,800",21.5,Standard
218,Trailer,Titan,7X4,2015.0,Silver,2021-12-23,Auckland,"1,695,200",343.09,Standard
846,Moped,Piaggio,ZIP,2017.0,White,2021-12-23,Auckland,"1,695,200",343.09,Standard
2506,Saloon,Holden,COMMODORE,2007.0,Green,2021-12-23,Nelson,"54,500",129.15,Standard
2183,Saloon,Mitsubishi,LANCER,2006.0,Silver,2021-12-23,Waikato,"513,800",21.5,Standard
989,Roadbike,Suzuki,GSX150,2018.0,Blue,2021-12-24,Canterbury,"655,000",14.72,Standard
1040,Stationwagon,Toyota,COROLLA,1995.0,Green,2021-12-24,Auckland,"1,695,200",343.09,Standard
3376,Saloon,Mitsubishi,LANCER,2000.0,White,2021-12-24,Auckland,"1,695,200",343.09,Standard
4112,Boat Trailer,Trailer,HOMEMADE,2011.0,Silver,2021-12-24,Otago,"246,000",7.89,Standard
2071,Saloon,Holden,CRUZE,2009.0,Red,2021-12-24,Bay of Plenty,"347,700",28.8,Standard
1233,Moped,Factory Built,VIVA,2021.0,Blue,2021-12-24,Auckland,"1,695,200",343.09,Standard
506,Trailer,Dacia,FACTORYBUILT,2021.0,Silver,2021-12-24,Auckland,"1,695,200",343.09,Standard
2640,Stationwagon,Toyota,WISH,2005.0,Silver,2021-12-24,Auckland,"1,695,200",343.09,Standard
4288,Light Van,Toyota,HIACE,1997.0,White,2021-12-24,Northland,"201,500",16.11,Standard
1832,Stationwagon,Toyota,HIACE,2002.0,White,2021-12-24,Auckland,"1,695,200",343.09,Standard
1512,Stationwagon,Toyota,LANDCRUISER,1995.0,Green,2021-12-24,Canterbury,"655,000",14.72,Standard
3878,Saloon,Holden,COMMODORE,2004.0,Blue,2021-12-25,Northland,"201,500",16.11,Standard
2666,Saloon,Toyota,PRIUS,2008.0,White,2021-12-25,Auckland,"1,695,200",343.09,Standard
173,Trailer,Trailer,LOCAL,1998.0,Silver,2021-12-25,Taranaki,"127,300",17.55,Standard
4043,Utility,Mitsubishi,L200,1991.0,Blue,2021-12-25,Wellington,"543,500",67.52,Standard
1917,Saloon,Toyota,CAMRY,2008.0,Silver,2021-12-25,Auckland,"1,695,200",343.09,Standard
3143,Stationwagon,Nissan,DUALIS,2007.0,Brown,2021-12-25,Canterbury,"655,000",14.72,Standard
1921,Stationwagon,Jeep,GRAND CHEROKEE,2008.0,Black,2021-12-25,Auckland,"1,695,200",343.09,Standard
3118,Saloon,Honda,CIVIC,2013.0,Black,2021-12-25,Wellington,"543,500",67.52,Standard
2610,Hatchback,Volkswagen,BEETLE,2004.0,Black,2021-12-25,Auckland,"1,695,200",343.09,Standard
